id,text,created_at,author,location
1461453004050075648,"#Eternals Spoilers
Now that the offical accounts aren’t hiding it

I say this as both a Marvel &amp; Harry Styles fan:… ",2021-11-18 21:55:23+00:00,Kat Mullen,"Melbourne, Victoria"
1461452757156646920,this laser eye folk is deffo CAP. he’s lying about something! #Eternals,2021-11-18 21:54:24+00:00,🖤,where the money resides.
1461452706380500998,We should talk about this more #Eternals ,2021-11-18 21:54:12+00:00,nic :),watching tv shows 
1461452449517084676,@MrsAnneTwist So proud to see @HarryStyles 🟢 on the big screen #Eternals #MCU #Eros,2021-11-18 21:53:11+00:00,Jo-Anne Daigle,"QC, Canada"
1461451637248204800,"EXCLUSIVE Marvel Preview: Symbiote Spider-Man Crossroads #5 - KARNILLA RULES! Featuring #SpiderMan, #Eternals,… ",2021-11-18 21:49:57+00:00,AIPT,"Boston, MA"
1461451394313973762,Just watched #Eternals. I really don't know what to say. ,2021-11-18 21:48:59+00:00,Suad Ashimi,Nigeria/UAE/Qatar 
1461450569357402113,"If this makes one person laugh besides me, I will consider it a success. #Eternals #Ikaris ",2021-11-18 21:45:42+00:00,Cailín Kelly 🌻,she/they
1461450074639249412,"I thought he’s Dylan O’Brien 💀💀

#Eternals ",2021-11-18 21:43:44+00:00,Wendy,Egypt
1461449448765145093,kinda got bored and can’t find any audios so rn my default is watching videos of angelina jolie #thena #eternals ,2021-11-18 21:41:15+00:00,h for how long until xmas? 🎄 🎁,she/her • black • 22
1461448875768696832,Ep 201! This week we review #Eternals  &amp; recap all the #Marvel &amp; #StarWars news from #DisneyPlusDay ! All the… ,2021-11-18 21:38:59+00:00,The Amazing Nerd Show,"Chicago, IL"
1461448811289665538,"#AngelinaJolie #thena #eternals 
-just some random tags- 
#Multiverse #KateBishop #PizzaDog #NoWayHome… ",2021-11-18 21:38:43+00:00,📁 @_agentofcha0s,
1461447768044621828,"You can catch today's Story x Story #podcast online now!

Nigel and @Tazziii chatted with @megacitycomics, @battou,… ",2021-11-18 21:34:34+00:00,mayamada ⏩ Thought Bubble Nov 13-14,London
1461447147442905090,"Now that things at home have settled, I'm headed back to the cinema tomorrow, finally seeing #Eternals then on Mond… ",2021-11-18 21:32:06+00:00,Michelle Benson,"Glasgow, Scotland"
1461446144811159554,"#THENA; Bad Girl
.
.
[#Eternos #Eternals thena edit thena fancam angelina jolie] ",2021-11-18 21:28:07+00:00,Jᴜʟɪᴀ Qᴜɪɴᴢᴇʟ ⴵ,
1461445512033357828,"Crossing the streams! 

#MarvelLegends Kingo (Eternals) 

#Kingo #Marvel #MCU #Eternals #TheEternals #HasbroToyPic… ",2021-11-18 21:25:37+00:00,Cool Toys UK,United Kingdom
1461445218801172483,#Eternals was pretty great. Definitely not like the usual Marvel formula though so I can understand why it's divisi… ,2021-11-18 21:24:27+00:00,Luke J Wilson,"Doncaster, United Kingdom"
1461445053167984642,"#Eternals: *Leaves*

Namor &amp; Atlanteans:  ",2021-11-18 21:23:47+00:00,Dog Report Item: TASK the Ol’ Nerdy Bastard,I Don’t Belong Here…
1461444168388022275,Take a look at #SalmaHayek's #Ajak movie costume from #MarvelStudios #Eternals on display ,2021-11-18 21:20:16+00:00,Costumes and Props,"Los Angeles, California"
1461443982236467206,"@nikifedido somos moots

#gfvip #halloween2021  #rosmello #prelemi #gregorelli #squidgame #dispatchcouple #bbtvi21… ",2021-11-18 21:19:32+00:00,heney,"je veux que tu sois mon éternel garçon, que tu restes à mes côtés parce que tu es tout le plus précieux que j'ai, 𝗷𝗮𝘆𝘄𝗼𝗻"
1461443847725232137,"This month in #comicbook history: November 1960 saw the birth of Neil Gaiman, British #comics author best known for… ",2021-11-18 21:19:00+00:00,The Last Comic Shop,
1461443811763183619,"No wonder Thanos was so bitter, he has a brother who's literally perfect. Genetics did not favor him, I'm afraid. 🤣… ",2021-11-18 21:18:51+00:00,MissPirateO'Connell,Somewhere
1461443504131870720,Who would win? #eternals,2021-11-18 21:17:38+00:00,victor ⌨️,"San Diego, CA"
1461443453108297738,#Eternals's cinematography ,2021-11-18 21:17:26+00:00,eternals comfort,Domo
1461443399697920000,🤩🤩🤩 can’t wait to see @Harry_Styles in more @MarvelStudios films! #Eros #Eternals ,2021-11-18 21:17:13+00:00,Rob,"Phoenix, AZ"
1461443264041652227,"Inside of you there are two wolves...
#Druig #Makkari #Marvel #Eternals ",2021-11-18 21:16:41+00:00,Drakoniccat@MFF,It varies from moment t moment
1461442406956601344,y’all i’ve seen #Eternals four times already i really love that movie,2021-11-18 21:13:16+00:00,ava simone,ur local movie theatre
1461441550714605573,@Armageist1 @4Kamere_Spicy @isaacmijangos @AwesomEmergency They showed it cause destruction underneath the sea. The… ,2021-11-18 21:09:52+00:00,Jason (Moderna. One Piece stan),"Atlanta, GA"
1461440950773993476,Episode 127 - Surviving Eternals ,2021-11-18 21:07:29+00:00,Palace Off the Top Rope,"San Antonio, Texas"
1461440942486036485,I LOVE THEM 😭❤️ #Eternals ,2021-11-18 21:07:27+00:00,jade ⧗ | in love with Nat and Wanda,🇮🇹 ・ infj ・ she/her
1461440923389341700,"Just saw #Eternals 

Loved it.",2021-11-18 21:07:23+00:00,Tia C. Arango 🇨🇻,🌍
1461440918603579394,Eternal is Top 5 MCU and the critics were wrong ,2021-11-18 21:07:21+00:00,Luis Rodriguez,
1461440902623285257,"@AlfWritesComics and I went to watch #Eternals today, and can I just say... I love ",2021-11-18 21:07:18+00:00,Kayleigh Cooper ⚔️✨,United Kingdom
1461439352970436609,"They might’ve been left on the cutting room floor, but maybe these cut #Eternals characters could still show up in… ",2021-11-18 21:01:08+00:00,/Film,"Hollywood, CA"
1461439247601356800,"He is not one of the #Eternals, but Neishloss &amp; Fleming has the origin story of the greatest superhero Game Time ha… ",2021-11-18 21:00:43+00:00,Integrity Marketing Group,"Dallas, TX"
1461439071872450560,Eternals [Metascore: 52; User Avg: 6.6] ,2021-11-18 21:00:01+00:00,metacritic,California
1461438245888266253,I am back on the streets. I saw #Eternals in a completely empty cinema. Now heading home... to let it MARINATE ,2021-11-18 20:56:44+00:00,Jesse Hawken,Toronto
1461438217345974277,"Close to my take. Decent overall concept gives it some intrigue at least. Mix bag of characters, some of whom seem… ",2021-11-18 20:56:37+00:00,Scott,"South East, England"
1461437641124163589,"#Eternals has landed at no.16 on my official MCU ranking. Not too shabby.
#MCU ",2021-11-18 20:54:20+00:00,Phil Daniel,
1461436535899934729,"🚨Episode from last night. @NinjaChortle &amp; @Salim_BGhoops talked about the new Spider-Man preview, their thoughts on… ",2021-11-18 20:49:56+00:00,Salim,
1461436417393971209,Well apparently muting every word related to #Eternals really does work.  I just saw the movie.  The ending! Eros?… ,2021-11-18 20:49:28+00:00,Christina Obi-Wan Gandalf,"Ramtown, NJ"
1461436089374281733,"Going @onedirection to a NEW direction,  Welcome to the #MarvelCinematicUniverse (or #MarvelCinematicMultiverse) Mr… ",2021-11-18 20:48:10+00:00,2013venjix,"Ronkonkoma, NY"
1461436081509912586,"Chilli Fish and Chilli Chicken dry on Fried rice

#WeTheNorth @NASA

FYI (For Your Inspiration) &gt;… ",2021-11-18 20:48:08+00:00,SLIM Enterprises,TORONTO - INTERNATIONAL
1461435884201549825,The new second episode of Silver Screen Podcast is now available on YouTube to watch any time. Myself &amp;… ,2021-11-18 20:47:21+00:00,Multiverse of Mike-ness,"Bedlington, England"
1461435598913347589,"@perpetua @jessehawken Speaking of Druig, I guess he made Jesse to see The #Eternals.",2021-11-18 20:46:13+00:00,Mr. Dude_o_o,Where the heart is...
1461435546413244422,Angelina crying on screen immediately made me bawl my eyes out lol #Eternals that woman 😭,2021-11-18 20:46:01+00:00,shar🌸⚔️🩸,she/her
1461435289621213187,"#Eternals is definitely a non traditional Marvel movie, but that’s exactly what it was supposed to be. Solid 7/10 f… ",2021-11-18 20:44:59+00:00,C☀️nn☀️r,"Arkansas, USA"
1461434841531101194,"@steve_hanke Nano $XNO fixes this and you know it

$NANO is one of the #Eternals 

You'll get it eventually...

No… ",2021-11-18 20:43:13+00:00,if(BTC.IsSoV) {Titanic.IsStoreOfPassengers=true;};,United Kingdom
1461434637486538761,"So, I really had no expectations either way for #Eternals, but I really enjoyed it.",2021-11-18 20:42:24+00:00,Turkey Ray,"Greenville, GA"
1461434358858981379,"I went to see a film recently which had its enjoyable moments, but ultimately suffers from unlikeable characters, b… ",2021-11-18 20:41:17+00:00,Daniel Mail,"Newport, Yorkshire"
1461434306006589453,Does anyone have the scene that comes out with this song? I want to cry again #Thena #Eternals ,2021-11-18 20:41:05+00:00,Thena’s lovers,
1461434250918518801,"#eternals spoiler 
-
-
-
-
-
kinda becoming an ikaris apologist.. i feel sick everyone look away",2021-11-18 20:40:52+00:00,jordan SAW ETERNALS X2,any • black • 16  
1461434118647042058,"// #ETERNALS SPOILERS

-

-

-

something very lgbt happened to me in this scene 
 ",2021-11-18 20:40:20+00:00,ًtalia saw eternals !,she they ❀ cbyf ➞
1461433727788236806,"Eternals, they’re just like us 😉 ✨ Experience Marvel Studios’ #Eternals NOW PLAYING only in theatres! ",2021-11-18 20:38:47+00:00,Marvel Studios Canada,"Toronto, Canada"
1461433645562937347,That Cat's out of the bag! I really enjoyed #Eternals stick around for the post credits scenes. ,2021-11-18 20:38:27+00:00,Ash M,"San Jacinto, CA"
1461433568727638017,Idk what kinda drugs did they put into #Eternals but that movie is sO FREAKING COOL I'M OBSESSED,2021-11-18 20:38:09+00:00,fannii is waiting for NWH,she/her | 19
1461433452759183362,They have posters that change to the different #Eternals !! So cool! #Thena ,2021-11-18 20:37:41+00:00,‎𝒮𝒶𝓇𝒶‎‎✨,"Los Angeles, CA"
1461433257577394180,After watching the #Eternals movie this past weekend I had to go through my comic collection to find this gem! ,2021-11-18 20:36:55+00:00,AJ Khah,between chicago and atlanta
1461433009945681929,"connie twd fancam fc edit the walking dead lauren ridloff #TWD #TWDFamily #TheWalkingDead #Eternals #Makkari 

 ",2021-11-18 20:35:56+00:00,jonsihtric 📂,
1461432901732638720,I find it funny that marvel is just casually tweeting massive #eternals spoilers,2021-11-18 20:35:30+00:00,Deadpool 🎅,Marvel cinematic universe 
1461432819369103362,#Eternals   Your movie Sucks @kumailn,2021-11-18 20:35:10+00:00,Dr. Alan_Black,
1461432355147681793,Just saying #Eternals #WandaVision #SheHulk ,2021-11-18 20:33:20+00:00,Johan Hellzenius,"Stockholm, Sverige"
1461432074833825793,"Eternals passed the $300M global mark on Wednesday.

#Eternals 🌟 ",2021-11-18 20:32:13+00:00,ʀᴀʜᴜʟ🕷️🔔 ⎊,"Hyderabad, India"
1461431526256746514,One thing I love about @TheEternals is that #ChloeZhao gives us these really beautiful scenic shots that last just… ,2021-11-18 20:30:02+00:00,Andrew Ledford,
1461431460200656897,Thank you Marvel. My worlds are colliding. 🥰👏🏻 I’m so excited for a future with Harry Styles as ⭐️🦊 #Eros #Eternals ,2021-11-18 20:29:46+00:00,JoAnne H 🌟 Use your power for good!,NY/NJ
1461430636653125633,This means that the ONLY Marvel film I have yet to see is #Eternals,2021-11-18 20:26:30+00:00,GamerGuyOregon,"Portland, OR"
1461430459024519185,"Harry’s #Eternals  co-star Lia (aka. Sprite) was at the show last night 🥰

🎥©️ liaryanmchugh on IG Stories

✌🏻💚 ",2021-11-18 20:25:48+00:00,Treat Harry With Kindness 🐇,
1461430436802940930,Just watched #ShangChi and despite popular opinion I prefer #Eternals (Yes I know i’m late to watch this movie but… ,2021-11-18 20:25:42+00:00,Muks🕷🌙🦇,India
1461430395854102531,i saw #Eternals yesterday. it's the kind of movie which probably would have been better as a tv series because it's… ,2021-11-18 20:25:33+00:00,lindsey,Ireland
1461430141666615296,"I wrote about #Eternals &amp; what it got right -- casting Asians in fantasy, a genre they're often absent from. much o… ",2021-11-18 20:24:32+00:00,Kimmy The Pooh,"New York, New York"
1461430076281704451,"EPISODE 35🔔🔔

In this episode of #TheMJR Matthew James reviews The Eternals, The Harder They Fall and Dune… ",2021-11-18 20:24:16+00:00,The Matthew James Review,
1461430040659324928,"damn people actually jealous of #HarryStyles as #starfox on #Eternals  
just haven’t seen his acting performance an… ",2021-11-18 20:24:08+00:00,:),
1461429882827816960,Shout out to #Ethereum investors. Follow eCash. Do this before the eCash Train leaves the station. Don't regret lat… ,2021-11-18 20:23:30+00:00,Vanessa,"Praha, Česká republika 🇨🇿"
1461429545718931461,"Eros after you peg him #Eternals 

#EternalsEros #HarryStyles #starfox #EternalsStarfox #marvel… ",2021-11-18 20:22:10+00:00,merde norange,Escaped from Azkaban
1461428765507084290,#Eternals has now earned $300 million at the box office worldwide.,2021-11-18 20:19:04+00:00,Mike Messina,"Washington, DC"
1461428719923441671,@MarvelStudios @Harry_Styles I so cant wait to see #Eternals,2021-11-18 20:18:53+00:00,Ann Pashon,"Illinois, USA"
1461427687227076611,I should say that I thought the #Eternals was a “good not great” Marvel movie. Some interesting choices and concept… ,2021-11-18 20:14:47+00:00,PopCulture&Theology,
1461427033976848392,"📲| Instastories de Lia McHugh [Sprite en #Eternals] viendo a @Harry_Styles en #LoveOnTourLA 🤍
© liaryanmchugh ",2021-11-18 20:12:11+00:00,L&H Updates,H:🇺🇸 L:🇺🇸
1461426902212689920,MARVEL POSTER FOR #Eternals #EROS 😗 ,2021-11-18 20:11:40+00:00,Renzo Cómena,
1461426510804385792,#Marvel Has Officially Released #HarryStyles’ ‘#Eternals’ Character Poster And People Have A Lot Of Thoughts… ,2021-11-18 20:10:06+00:00,Woody,"Va Beach, Virginia"
1461426259242598404,"Love u🧡🧡
#HarryStyles 
#Eternals 
#映画好きな人と繋がりたい ",2021-11-18 20:09:06+00:00,Takumi Miyamae,
1461425667845746688,"#Eternals
An absolute watch 🔥 Screw the critics. 
#Marvel #MCUPhase2
@MarvelStudios",2021-11-18 20:06:45+00:00,Vishakh Vijay Nambiar,
1461425613730983936,"// #Eternals Spoilers

this scene had me snorting 💀 ",2021-11-18 20:06:32+00:00,Ξlliot - ETERNALS,they / he / star + more
1461425337804496911,"So finally got to watch #Eternals last night and I gotta say, I really enjoyed it! Different in it's approach but q… ",2021-11-18 20:05:27+00:00,Mattie,Ireland 🇮🇪
1461425242425933838,"Going to watch #eternals 💜💜💜
#FriendsEternalsOST
#jimin
#v",2021-11-18 20:05:04+00:00,MarinaSher,Ukraine 
1461425097089159180,Awwww for fucks sake. #Eternals ,2021-11-18 20:04:29+00:00,certified stressed tf out girl,EAST LDN
1461424764338130944,"No Way Home Trailer! Ghostbusters: Afterlife! Eternals! - FMB for 11/16/2021

",2021-11-18 20:03:10+00:00,thegnooest,
1461424623048822784,For me the most powerful and moving part of #Eternals was when they overcame the personal differences borne of mill… ,2021-11-18 20:02:36+00:00,John R #blacklivesmatter,YVR via YEG
1461424563963809797,I will never not cry at seeing these two reunite for #Eternals 😢 ,2021-11-18 20:02:22+00:00,DiscussMarvel,Wakanda
1461424375442386955,"My latest for @popculturebeast is my review of #Eternals. I have many thoughts and feelings, mostly sleepiness.… ",2021-11-18 20:01:37+00:00,Lincoln Hayes,NYC adjacent
1461424268072439810,I made it to the opening marvel flash card  … but man that was rough #Eternals @Marvel ,2021-11-18 20:01:12+00:00,AIQ_node ⚙️,"Toronto, Ontario"
1461423972503855104,What are @TheEternals⁉️⁉️⁉️ Here is everything you need to know before you watch one of @Marvel’s lesser-known prop… ,2021-11-18 20:00:01+00:00,NYFA Australia,"Gold Coast, Queensland"
1461423888378875922,The new Angelina Jolie movie looks so promising and exciting. 🫀❤️ #Eternals,2021-11-18 19:59:41+00:00,Dina Diab,
1461423791096180741,"This is a little late, but #Eternals is such a good movie. I can't wait to see where it goes with the other superna… ",2021-11-18 19:59:18+00:00,Sarah Holy,
1461423564490379265,"Our favorite #Eternals , #LiaMcHugh/#Sprite  in all her glory. For the full interview and exclusive photos, get you… ",2021-11-18 19:58:24+00:00,A BOOK OF Magazine,"Los Angeles, CA"
1461423246134419459,"@KittdoII calor

#gfvip #halloween2021  #rosmello #prelemi #gregorelli #squidgame #dispatchcouple #bbtvi21… ",2021-11-18 19:57:08+00:00,ؘ,        twice + chaennie + ari
1461423212328222722,The movie theatre at my location was particularly excited about this lol AS AM I!! #Eternals ,2021-11-18 19:57:00+00:00,Marianne,
1461423209639661570,"@Warcraft fans that watched #Eternals , thinking about our Azeroth world soul",2021-11-18 19:56:59+00:00,Kerri Gahn,
1461423206687031296,Me: you can have your opinion about movies i am not going to judge.… ,2021-11-18 19:56:59+00:00,Amira Saad Eddine,
1461423121169330177,Marvel unveils the official character poster for @Harry_Styles’ Eros in #Eternals. ,2021-11-18 19:56:38+00:00,Pop Crave,"Miami, FL"
1461423082443354116,O Harry Styles e irmao do Thanos #Eternals,2021-11-18 19:56:29+00:00,Edson,"Rio de Janeiro, Brasil"
1461422537339027459,Harry Styles Officially Unveiled As Eros in New ‘Eternals’ Character Poster #eternals #harrystyles… ,2021-11-18 19:54:19+00:00,The Nerd Stash,
1461422348972687362,#Eternals has earned $300M at the worldwide box office ,2021-11-18 19:53:34+00:00,Ethan,"Vancouver, British Columbia"
1461421526893285376,@Tessicat @Everymancinema Just watched #BlackWidow as my first @MarvelStudios MCU movie that I watched since cinema… ,2021-11-18 19:50:18+00:00,Movie Chaser,
1461421257120006148,Just watched #Eternals and it was amazing. Highly recommend it to anyone who hasn't seen it.,2021-11-18 19:49:14+00:00,Henry - (He/Him),Norway
1461420838104625152,"#ETERNALS SPOILERS 
.
.
.
.
Alrighty how long till we have Icarus falls x Ikaris fan art",2021-11-18 19:47:34+00:00,nikky💞,she\her 🌹🗡
1461420663781134340,At my favourite cinema for round 2 of #Eternals @Everymancinema ,2021-11-18 19:46:52+00:00,Tessa,Once Upon A Time In Hollywood
1461420532402954249,"I didn't hate the film, despite my tweets but it just lacked any heart or feeling. #Eternals ",2021-11-18 19:46:21+00:00,One Hit Wonder,
1461420320762511362,"'Eternals’ Screenwriters Break Down the Making of the Film, the Post-Credits Scenes, and the Hardest Scene to Get R… ",2021-11-18 19:45:31+00:00,Nu_Millennium_Studios,Atlanta 
1461420231704948744,Marvel has officially released Harry Styles’ #Eternals character poster and people have a lot of thoughts… ,2021-11-18 19:45:09+00:00,UPROXX,
1461419959133909000,"I'm not much of a cinematography guy, but there were some really beautiful shots in #Eternals.",2021-11-18 19:44:04+00:00,Rotimi au Akinbiyi,England || Asgard || Wakanda
1461419497747881989,"#Eternals has now broken $300M at global #boxoffice.
@TheEternals @Marvel",2021-11-18 19:42:14+00:00,Marvel Quotes/Comics/Movies,
1461419488868331520,"Anyway, this year is MCU year. My list so far

#BlackWidow  ✅ 
#ShangChi  ✅ 
#Eternals  ✅ 
#SpiderManNoWayHome  🔜",2021-11-18 19:42:12+00:00,อาบียุ✨,"Sharjah, United Arab Emirates"
1461419323294040064,"@Marvel #Eternals movie because of its diversity, inclusion, and celebration of humanity.

OK to read
#ThisWeekInMarvel",2021-11-18 19:41:33+00:00,J,
1461419117584568329,Intro-seducing #STARFOX ⭐️🦊 #Eternals  #Marvel #Eros the brother of #Thanos. #HarryStyles ,2021-11-18 19:40:44+00:00,Mister Kris Turnbull,"Hackney LDN/Durham, views own"
1461418910218031111,"My MCU Phase 4 ranking  so far 

1. #Eternals
2. #WandaVision
3. #ShangChi
4. #Loki
5. #BlackWidow
6. #WhatIf
7.… ",2021-11-18 19:39:54+00:00,WenRyanz,nowhere
1461418523276632064,Can’t believe Lia McHugh reposted my story on her Instagram story🥺 I LOVE HER!!! #Eternals ,2021-11-18 19:38:22+00:00,laras,
1461418396575318019,"Check out this new poster featuring Harry Styles as Eros aka Starfox, brother of Thanos!

(Via: @Fandango |… ",2021-11-18 19:37:52+00:00,MoviesMatrix🍿,contact@moviesmatrix.com
1461417878180274176,"Global #boxoffice breakdown for #Eternals after 2 weeks:

US/Canada $123.6M
Korea $22.9M
UK $15.4M
France $12.2M
Me… ",2021-11-18 19:35:48+00:00,Gitesh Pandya,NYC
1461417610264801282,Marvel Reveals Harry Styles’ Eros Character Poster &amp; Description for ‘Eternals’ ,2021-11-18 19:34:44+00:00,Midgard Times 🎬,
1461417528048209928,"#MarvelStudios #Eternals was good.
I loved the diversity of the casting and the overall story of the movie was enjo… ",2021-11-18 19:34:25+00:00,Otheo Sketch,
1461417313316573193,"#LAURENRIDLOFF: she’s my collar

#Makkari #Eternals #TWD ",2021-11-18 19:33:33+00:00,connie’s gf,she/her ⧗ 20
1461417059791749121,"Anybody got a background in Weather Science? Im betting this is NOT a good thing...also, how much flooding would be… ",2021-11-18 19:32:33+00:00,Comic Book Nostalgia,"Avengers Tower, PDX"
1461416746225524737,"Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventur… ",2021-11-18 19:31:18+00:00,Fandango,Los Angeles
1461416631628976136,"Fans are gushing over Harry Styles' #Eternals poster.
",2021-11-18 19:30:51+00:00,Comic Book Fans,New York
1461416631624679441,"Harry Styles’ #Eternals poster is breaking people’s brains.
",2021-11-18 19:30:51+00:00,Infinity War Fans,"New York, NY"
1461416629594640384,"Everyone's in love with Harry Styles' #Eternals poster.
",2021-11-18 19:30:50+00:00,MCU Fanatics,United States
1461416629192036354,"Harry Styles has always been a heartthrob, and fans are loving his #Eternals poster.
",2021-11-18 19:30:50+00:00,ComicBookRumors,"New York, NY"
1461416628948717582,"Fans are absolutely melting down over the reveal of Harry Styles' official #Eternals poster, revealing him as the c… ",2021-11-18 19:30:50+00:00,MCU Updates,"Los Angeles, CA"
1461415972472983552,🤦‍♂️ this is beyond embarrassing #JusticeforJulius #BidenDelivers #NoWayHome #PokemonBrilliantDiamond… ,2021-11-18 19:28:14+00:00,Cincinnatus,"Bay Area, CA"
1461415904693080067,"From range day to #Eternals 
... good day.",2021-11-18 19:27:58+00:00,Austin,don't worry about it
1461415767933538307,"Marvel Studios Confirms Harry Styles’ #Eternals Character in New Poster
",2021-11-18 19:27:25+00:00,ComingSoon.net,Contact: editor@comingsoon.net
1461415714447937537,Celebrating amazing monitoring grades and a postcard from the head of year with a trip to the flicks 🥰🥳🥰#starboy… ,2021-11-18 19:27:12+00:00,Lisa Hilton,"Wallasey, England"
1461415171654500353,#Eternals has earned $300M at the worldwide box office. 🤧🎊🎉🙌 ,2021-11-18 19:25:03+00:00,Spidey_Updates🕷,Metaverse
1461415011797057542,#Eternals has earned $300M at the worldwide box office so far since it’s release on November 5 💰 ,2021-11-18 19:24:25+00:00,MCU News,
1461414949348159500,Check out Eros’ brand new character poster and see @Harry_Styles in Marvel Studios’ #Eternals  only in theaters NOW… ,2021-11-18 19:24:10+00:00,★ ISO LONG ISLAND TIX,{fan acc} 
1461414826786410499,"Character Poster for Eros (@Harry_Styles ) in #Eternals has been revealed.

#Eros ",2021-11-18 19:23:41+00:00,BlackNNerdyNetwork,
1461414316847075333,The Eternals movie has recently gotten some controversy over its depiction of two gay characters. I wanted to talk… ,2021-11-18 19:21:39+00:00,Marwan AlShafei,Fortress of Solitude
1461414087087300611,"ITS REAL, I STILL CANT BELIEVE IT
ALSO HE GOT HIS OWN POSTER !!!
#Eternals ",2021-11-18 19:20:44+00:00,𝓐,
1461414015133966338,"Okay! But… I will defend &amp; love her until the end of time! 
#Eternals #Makkari @LaurenRidloff ",2021-11-18 19:20:27+00:00,Devon Hennessy,
1461413846070005762,awwwww I just realized that Sprite’s name in #Eternals  was a cute little coding pun 😭 ,2021-11-18 19:19:47+00:00,Lacey 💋,BKLYN|ATL
1461413670085402636,@DiscussingFilm #Eternals deserve this success &amp; so glad that Chloé Zhao is getting more work after this masterpiec… ,2021-11-18 19:19:05+00:00,Josh ❤️ Eternals & Red Notice #BlackLivesMatter,"Des Plaines, IL"
1461413142865584135,The complex debates abt villainy and heroism were lost in between the twenty thousand overkill-y shots and speeches… ,2021-11-18 19:16:59+00:00,Mahwash Ajaz 🇵🇰,
1461413032416923655,"Theatrical movie's on Disney+ 
#Encanto Dicember 25, 2021
#Eternals January 14, 2022",2021-11-18 19:16:33+00:00,FanBoy,Unknown 
1461412918122237958,I dozed off a bit watching this film today.. I thought it delivered but too much fiction and a bit far from imagina… ,2021-11-18 19:16:06+00:00,His Excellency,God's Presence
1461412867480109062,"#Eternals has earned $300M at the worldwide box office.

Read our review: ",2021-11-18 19:15:54+00:00,DiscussingFilm,
1461412799326916617,"Agree about the best, but #Venom2 was easily the worst imo. #SnyderCut 

Still haven't seen #Eternals... ",2021-11-18 19:15:37+00:00,Zachary Weinberger,"Miami, FL"
1461412596398047234,"Meet the royal prince, brother of Thanos “Eros” #Eternals 😭 ",2021-11-18 19:14:49+00:00,ashna,Erbil
1461411855272857603,hear me out #eternals animated shorts on Disney+,2021-11-18 19:11:52+00:00,rid! saw eternals,19 • she/they •desi 
1461410773821972480,"True, 😭 #Eternals  #druig #makkari  #imnotcryingYOUREcrying #lol ",2021-11-18 19:07:34+00:00,"Kieran,",C-53
1461410681463328769,Harry Styles as Eros for Marvel’s #Eternals ,2021-11-18 19:07:12+00:00,Risss/she,
1461410591202070531,SELLING TWO SEATED TICKETS NEXT TO EACH OTHER IN SECTION 113 ROW 7 FOR HARRY STYLES’ ARKANSAS SHOW FOR $450 EACH🍓🕺🍉… ,2021-11-18 19:06:51+00:00,coni araoz :-),"Spring Hill, TN"
1461410588370907136,Are you like me and struggle to get 12 hours of sleep every night? Well you're in luck because 9/10 Doctors Recomme… ,2021-11-18 19:06:50+00:00,DUCKFINDER,
1461410136728252422,When u love something you protect it. #Eternals ,2021-11-18 19:05:02+00:00,panª rabbit 🐰🥕,"Mérida, Yucatán"
1461409868846358530,"NEXT UP THE JONAS BROTHERS WILL SHOW UP LIKE 'HEY WE'RE THANOS COUSINS' 
Then justin bieber will show up like 'im t… ",2021-11-18 19:03:59+00:00,Robert Rodriguez,
1461409638834974721,"Never thought it would happen, but this is ""one"" of the reasons why I applaud  #ChloeZhao  &amp; #NateMoore #Eternals . ",2021-11-18 19:03:04+00:00,Eternals is a hit!,At Gold's Gym making gains.
1461409569972781057,"i watched #Eternals like a documentary, going like “damn i cant believe they went back to babylon &amp; got that footage…amazing”",2021-11-18 19:02:47+00:00,thankful famiglia 🤌🏼🥧,rumsen land
1461409544404455428,In #eternals why they let sersei and ikaris get it in but all Makkari and Druig did was touch foreheads? They been… ,2021-11-18 19:02:41+00:00,Atl Polo,Banana Fanna Atlanta
1461409295367614469,❤️! #Druig #Makkari Love them!! #Eternals ,2021-11-18 19:01:42+00:00,Andrea Teller Shelby 🧣,Sevillana de vuelta en Sevilla
1461409233522544653,We need next movie date… #Eternals #eros #marvel #HarryStyles  @Marvel @Harry_Styles ,2021-11-18 19:01:27+00:00,Anna,"London, United Kingdom"
1461409173338525696,"Hey... Lately, I was on a Podcast about #Eternals . 
So would appreciate it if you guys would check it out. ",2021-11-18 19:01:13+00:00,Darksonic,DC: MouseAuChocolatsonic#3693
1461409057344942080,"Can’t believe they released Harry Styles’ poster for #Eternals 👀 Ladies &amp; Gentlemen, Eros ",2021-11-18 19:00:45+00:00,Strictly Casual,
1461408631681957889,The new second episode of Silver Screen Podcast is going live on YouTube NOW! @Ironmikewilson &amp; @dark_sonic2002 rev… ,2021-11-18 18:59:04+00:00,Silver Screen Podcast,"England, United Kingdom"
1461407723162058752,#Eternals poster Harry Styles ,2021-11-18 18:55:27+00:00,Music Lover ☮,"İstanbul, Türkiye"
1461407521088831492,@ERCboxoffice So nice to see these countries embracing this film 🙌 #Eternals,2021-11-18 18:54:39+00:00,Britt,she/her
1461407239604895746,They're together 💚💚💚 (as they should) #Eternals #Ikersi #Ikaris #Sersi ,2021-11-18 18:53:32+00:00,Loreto Noriega🍋,
