	id	created_at	author	location	full_text	category	sentiment
762	1.46176e+18	2021-11-19 18:21:55+00:00	River™️	Gallifrey | She/her 	New idea on the list , #eternals anthology . All about the years leading up to the film . Each episode years apart , dealing with new threats , new deviants and old even meeting heroes such as the first black panther , the first sorcerers and even meeting witches like Agatha . 	p	n
763	1.46176e+18	2021-11-19 18:21:12+00:00	may ⎊ SAW ETERNALS	18 | she/her	#Eternals IS EPIC	r	p
764	1.46176e+18	2021-11-19 18:20:52+00:00	katia	she/her	Finally seated for #Eternals 	o	n
765	1.46176e+18	2021-11-19 18:17:18+00:00	State Theatre	Ann Arbor, MI	"And continuing: 📽 BELFAST, 👑SPENCER, and Marvel's 🦸‍♀️🦸‍♂️ETERANLS 
🎟 "	o	p
766	1.46176e+18	2021-11-19 18:12:49+00:00	The Mutant Menace! 🏳️‍🌈		“Nobody since Homer has been allowed to put words in my mouth” is such a great line coming from #Sersi [#Eternals No. 6 (1986) by Peter B. Gillis &amp; Sal Buscema] #TheEternals 	e	p
767	1.46176e+18	2021-11-19 18:11:17+00:00	#derturbanator		"#marvel has put so much emotions in #Eternals  with so much dedication that they forgot it is a hollywood movie, not a bollywood. #MarvelStudios 
🐼"	p	n
768	1.46176e+18	2021-11-19 18:10:04+00:00	ZekeFilm		#Eternals is *the* most beautiful MCU film yet, but is it meant to leave you in a good mood? Our review: 	a	p
769	1.46176e+18	2021-11-19 18:07:22+00:00	Konfuseius	On Land	@IGN Still #Eternals sucks. S**t movie.	r	x
770	1.46176e+18	2021-11-19 18:03:06+00:00	Kidzcoolit/Youth #Gottit with Harrison, Con & Bex	UK	Marvel Eternals review by Harrison!!! 	r	n
771	1.46176e+18	2021-11-19 18:03:03+00:00	PicShowGrandJunction	Grand Junction, CO	"Now Showing:
#CliffordTheBigRedDog
#Eternals
#Ghostbusters: Afterlife
#KingRichard "	o	n
777	1.46176e+18	2021-11-19 18:01:11+00:00	💙carlos💙	TX baby	"Now that its been 2+weeks since the release of #Eternals and the majority of u have seen it, spoilers and all, i just want to say

She really put the ICK in Ikaris"	e	p
778	1.46176e+18	2021-11-19 18:00:34+00:00	Tri Peak Theaters & Event Center	Trinidad, CO	"Now Showing!  MARVEL'S ETERNALS!  Ends Tuesday! 
#eternals "	o	n
779	1.46176e+18	2021-11-19 18:00:13+00:00	ComicBook.com		"Not only did @pattonoswalt give us the voice of #Pip, he was on the #Eternals set to perform the motion capture work as well.

"	a	n
780	1.46176e+18	2021-11-19 18:00:00+00:00	Marvel Future Fight		"Update your wallpaper with the latest Super Heroes to join #MARVELFutureFight inspired by ""Marvel Studios' Eternals""! #Eternals "	e	n
781	1.46176e+18	2021-11-19 17:59:37+00:00	My Drunk Movie Theatre	Kansas City, MO	"We’re talking theft accusations, parking lot madness, Rogue Squadron being shelved, Ghostbusters: Afterlife &amp; Eternals! Plus Kyle has an update about the show going on break! 

Promo from @MoviesWork #PodNation #GhostbustersAfterlife #Eternals 

"	r	n
782	1.46176e+18	2021-11-19 17:59:21+00:00	Waluigi Moltisanti		"#MarvelousProject 27: my redesign of Makkari from #Eternals now called al-Maqqari, a spirit first recorded in the city of Magra, Algeria

they? it? is a being of pure movement "	e	n
783	1.46176e+18	2021-11-19 17:58:46+00:00	Clone Daddy	Clonus 	I’ve now talked myself out of seeing #Eternals 3x in the last week. Not a good sign. I might have #MarvelStudios fatigue. Would be the first Marvel Universe movie I don’t see in the cinema.	o	x
784	1.46176e+18	2021-11-19 17:58:20+00:00	manu		seated for #ETERNALS 	o	n
785	1.46176e+18	2021-11-19 17:56:59+00:00	Moshe Isaacian 👻	Los Angeles	"TODAY! Speaking with @West_Syed and @ThatChristinaG about the #Eternals movie and Easter eggs

Come join us "	r	n
786	1.46176e+18	2021-11-19 17:56:22+00:00	pat ˚* ❀	hades	"!! #Eternals spoiler alert !!

how did thanos get stuck with a ball sack for a chin and then his brother is fricking harry styles"	h	n
787	1.46175e+18	2021-11-19 17:54:40+00:00	Davin Tjen	Burbank, CA	#Eternals was very much an OK movie, but damn I love the soundtrack!	a	p
788	1.46175e+18	2021-11-19 17:52:16+00:00	OneNineVerse	Moon	"@OneeChan_NFT Bearishem is waiting for The Collector^^
"	o	n
789	1.46175e+18	2021-11-19 17:51:00+00:00	Miss A	South East, England	Off to the cinema for our Friday date night. Last week was #eternals which was good. Tonight is #Ghostbusters and lots of chocolate and popcorn. #cineworld #rochester	r	p
790	1.46175e+18	2021-11-19 17:46:56+00:00	Richard Madden News	Richard’s location: London.	🎥 Lia McHugh talking about Richard Madden on set of #Eternals! 	c	n
791	1.46175e+18	2021-11-19 17:40:58+00:00	Agent Carter		Is Julia referring to how #Eternals came out last week? #MCU #AnimalCrossing #ACNH #NintendoSwitch 	o	n
792	1.46175e+18	2021-11-19 17:39:34+00:00	New Movies & Trailers 2021🍿📽	United Kingdom	"New Movies out in Cinema today for the weekend. 
#Eternals #GhostbustersAfterlife #KingRichard #Encanto #Pitbull 
Follow us to stay in the loop 
@TheEternals @Ghostbusters "	o	n
793	1.46175e+18	2021-11-19 17:37:49+00:00	Sue | looking for moots		This is an Ikaris hate account #Eternals	e	x
794	1.46175e+18	2021-11-19 17:35:13+00:00	Zorif Charania	Bombay, India. 	After almost a decade I’ve walked out of a film. #Eternals was pure garbage. 	p	x
795	1.46175e+18	2021-11-19 17:33:46+00:00	Dr. Aaron Guest	Phoenix, AZ	I mean, obviously, I know everyone looks for my movie opinions.🤣🤣. But also, I will say 2 weeks out I realize I was too hard on #Eternals - it is actually a good movie &amp; I got caught up in the bashing. It is actually probably top 8 @MarvelStudios movies	r	p
796	1.46175e+18	2021-11-19 17:32:50+00:00	clara saw eternals		"sprite in eternals ending

sprite: wow im human now, gotta go to school.

kingo: *has been taken by arishem*

sprite: who's gonna pay for my school fee now? where am i gonna live? what am i gonna eat?

#kingo #Sprite #Eternals #druig #Makkari #Sersi #phastos #drukkari"	e	n
797	1.46175e+18	2021-11-19 17:28:55+00:00	myfilm	Athens	North America Box Office: November  12 - 14, 2021 | No1: «Eternals» 2nd week 	m	p
798	1.46175e+18	2021-11-19 17:21:25+00:00	Nato Jacobs	The District	Heads up MCU fans. If you haven’t seen #Eternals yet, @IGN just put a spoiler about the credit scene on their Twitter feed.	p	n
799	1.46175e+18	2021-11-19 17:20:08+00:00	Tamara Fuentes	New Jersey	Lauren Ridloff (@LaurenRidloff) was an absolute gem and shared so much wisdom with me during our chat about #Eternals, Drukkari, and her hopes for the future of Hollywood. #Makkari  	c	p
800	1.46175e+18	2021-11-19 17:19:17+00:00	Sara(taylor’s version)Ami her cuma 20:00 foxda		Watching #Eternals in 2 hours and I’m very tired already don’t wanna fall asleep	p	x
801	1.46175e+18	2021-11-19 17:19:16+00:00	Caitlin Rogers		The grip that #Makkari and #Druig have on my every waking thought is astonishing #Eternals	e	p
802	1.46175e+18	2021-11-19 17:19:14+00:00	THOMAS DUROSO		"#LOVELIFE IT DOES EXIST
YOU GOD🆎TAUGHT
OR DARES NOTHIN ELSE
WE CAN DEW4️⃣YOU 
WHY DA HELL WOOD U 
CROSS ME LIKE DAT
DATS NOT LIKE 
COMMITIN SUICIDE
DAT IS4️⃣SURE 
#ETERNALS SUICIDE
IM LOVE &amp; HATE
IM HEAVEN &amp; HELL
IM AN ANGEL AND🅰️DEMON
IM HOLY WATER AN HELLFIRE
WITCH ONE YOU WANT? "	o	n
803	1.46175e+18	2021-11-19 17:16:42+00:00	Box Office Worldwide	Mumbai	"#EXCLUSIVE: #Eternals set to finish with 35 cr nett in India!

#EternalsBoxOffice #BoxOffice #BoxOfficeCollection 

"	m	p
804	1.46174e+18	2021-11-19 17:12:36+00:00	JD	Denver	Finally saw #Eternals and I thought it was a beautiful movie. Not really sure what the critics were watching. It doesn’t follow the MCU blueprint at all but it’s a refreshingly epic addition. My favorite eternal was by far #Makkari She was such a badass in the third act	a	p
805	1.46174e+18	2021-11-19 17:11:58+00:00	Smash Adams	Living Room of my subconscious	Got to go see #Eternals this weekend now that I'm all caught up with my @Marvel	o	n
806	1.46174e+18	2021-11-19 17:11:13+00:00	Dr Kay Sidebottom 🌿🕷	Yorkshire	#Eternals  - worth a watch? 🧐	o	n
807	1.46174e+18	2021-11-19 17:08:44+00:00	Tv Sinema Yıldızı⭐️		"🇹🇷Turkey Box Office
Nov. 12-18 (Week)

1. #Eternals ₺2.7M / ₺6.8M
2. #TheAddamsFamily2 ₺2.5M🆕
3. #Dune  ₺2.4M / ₺12.9M
4. #Venom2 ₺1.3M / ₺14.1M

Top2021
1 #F9 ₺22.2M
2 #Venom2 ₺14.1M
3 #Dune    ₺12.9M
5 #Eternals  ₺6.8M

- @boxofficeturkey
 #sinema #film #movie #cuma "	m	p
808	1.46174e+18	2021-11-19 17:06:42+00:00	O. Douglas Jennings	Chicago Area	This goes along with my blog post about the #Eternals - 	r	n
809	1.46174e+18	2021-11-19 17:05:24+00:00	🌟 Ezereal 🌟 #SMTV is finally here!	Earth, Milky Way	"So, for those who saw The #Eternals, and without spoiling:

Is the Marvel marketing saying 'The MCU will never be the same' true or is it just some greatly exaggerated phrasing to bring people to theaters? 😅 "	p	n
810	1.46174e+18	2021-11-19 17:03:25+00:00	Anthony Meleo	United States, Space 	Still waiting for the Kingo cut of #Eternals 	e	p
811	1.46174e+18	2021-11-19 17:02:58+00:00	Mustachioed puta	Ontario, CA	I WILL go watch the #Eternals this weekend, by myself if I have to	o	n
812	1.46174e+18	2021-11-19 17:01:32+00:00	The GameVerse	United Kingdom	#Eternals so good, watching it a second time😁🎉	o	p
813	1.46174e+18	2021-11-19 17:01:26+00:00	santa's favorite Elf🧚‍♀️🎄(Shar)	Costa Rica	Halo by Beyoncé is what Sound in my mind every time I see this #ETERNALS #Makkari #Druig 	e	p
814	1.46174e+18	2021-11-19 17:01:08+00:00	Fresno Lexus	Fresno, CA	Experience a luxurious ride of the first-ever 2022 #Lexus #IS500 before settling into your movie theater seat for an exciting viewing of #Eternals! 🍿 Call, message, or visit #FresnoLexus for more details❗️ 	o	p
815	1.46174e+18	2021-11-19 17:00:46+00:00	Alasdair Stuart	UK	#TheFullLid - 5th November 2021 - Happy Friday! Its our fifth birthday! To celebrate we chat to @geeksyndicate, look at the big dudes of #Eternals and #Dune, and examine the ongoing #StarTrek situation. Plus, Owlkitty!  	r	n
816	1.46174e+18	2021-11-19 16:57:04+00:00	Animated Times	United States	Eternals: Marvel Finally Reveals Harry Styles’ Poster! ##Eros ##Poster #Eternals #HarryStyles 	h	n
817	1.46174e+18	2021-11-19 16:56:29+00:00	SUZI 🖤	South West, England	One thing I gotta say about the #Eternals movie is I could've done without a couple of superheroes shagging in the sand. While I was sitting next to my teenage kids at the cinema, I feel it was a tad unnecessary @Marvel 	p	x
818	1.46174e+18	2021-11-19 16:51:06+00:00	Best of marvel	Avengers Tower	This scene #druig #eternals #barrykeoghan #marvel #mcu 	e	n
819	1.46174e+18	2021-11-19 16:50:02+00:00	Odhrán Johnson	Sligo/Belfast || he/him	Wrote a review on #Eternals for @RobotRepublic_! Go check it out. What did you think of it if you’ve seen it? If you haven’t are you interested in seeing it? 	r	n
820	1.46174e+18	2021-11-19 16:47:24+00:00	Robot-Republic.com	The Robot Republic 	"Seen #Eternals yet?

What did you think? Worth the cinema trip? Let us know in the comments.

Here's @OdhranJohnson's review on the latest Marvel adventure.

"	r	n
821	1.46174e+18	2021-11-19 16:45:59+00:00	ᴊᴏᴀɴᴀ ‎⧗ :)	Portugal	my beautiful, beautiful Makkari #Eternals ❤	e	p
822	1.46174e+18	2021-11-19 16:45:53+00:00	Fiona O' Gorman	Cobh…..Ireland!	Very impressed with @omniplexcinema in @mahonpointsc for scanning our digital Covid certs on the way in👍🏻 #Eternals	o	n
823	1.46174e+18	2021-11-19 16:45:00+00:00	Naqeeb⁷	Hope World 💜🌏	"Taking over after #CaptainAmerica was a lot of responsibility for him.

I guess there's an Ikaris in all of us.

(Excuse the bad edit)
#Eternals 
#Ikaris 
#Avengers "	e	n
824	1.46174e+18	2021-11-19 16:43:00+00:00	Arctic Ninja Paul	Alaska	"The MCU's Deviants Change Is The #Eternals Biggest Marvel Mistake

"	r	x
825	1.46174e+18	2021-11-19 16:42:09+00:00	егʟ	PLTN Winden	"Me watching Paper Boi in #Eternals 
They did my man dirty 😵 "	c	x
826	1.46174e+18	2021-11-19 16:39:55+00:00	Nathan Luna	Los Angeles, CA	So, I saw #Eternals last night finally. All I wanna say is… after all these years I understand the whole @Harry_Styles thing 🥵😂	h	p
827	1.46174e+18	2021-11-19 16:39:37+00:00	anne | 📖:it	📺:modern family 	#ETERNALS :you’re only still alive because i made a promise... 	p	n
828	1.46173e+18	2021-11-19 16:32:08+00:00	Brick Fanatics	United Kingdom	"Members of the cast of Marvel Studios’ Eternals have been filmed reacting to their LEGO minifigures, including what might be a prototype design.

"	c	n
829	1.46173e+18	2021-11-19 16:31:39+00:00	Nobody	somewhere peacefully	"#Eternals
Worst marvel movie ever made
Anjelina jolie 😍😍
Visuals 👌👌
2.5±0.25/5"	p	x
830	1.46173e+18	2021-11-19 16:29:02+00:00	Power play podcast	California, USA	Good Morning to everyone except Sprite. After stabbing Sersi, she can hit her pinky toe on the foot of the bed for all I care. #Eternals 	e	x
831	1.46173e+18	2021-11-19 16:28:54+00:00	Adi ♥️’s the safe space gc | WATCHED ETERNALS		"#Eternals spoiler 

-
-
-
-
-
-
-

Loki and Ikaris (if they count) "	e	n
832	1.46173e+18	2021-11-19 16:28:08+00:00	Busie Mabuza		#Eternals  was lovely, but it’s definitely a “set up a new world/phase” kinda movie, because you leave with more questions nje 🤣	p	p
833	1.46173e+18	2021-11-19 16:27:19+00:00	The Silang Marak	Earth	If the #Eternals were supposed to protect humans, why didn't they do so against Thanos. Since they were present in that timeline. #Marvel	p	n
834	1.46173e+18	2021-11-19 16:27:12+00:00	Jammy		Because there are soo many characters they all seemed like they had a small role in the film but personally Don Lee stood out! Him learning english for this is impressive and his character connection with Thena helped him shine! He did well, congrats to him!👏🏻👏🏻 #Eternals	e	p
835	1.46173e+18	2021-11-19 16:27:00+00:00	Leanny Badiana N	visitindonesia 🇮🇩	well, he is perfect without even trying bcs he is harry styles 🤪 #Eternals	h	p
836	1.46173e+18	2021-11-19 16:24:47+00:00	Show Me the Meaning! LIVE!	Los Angeles, CA	Deviants and Deviations - an #Eternals discussion on this week's Show Me the Meaning episode! Listen here 	r	n
837	1.46173e+18	2021-11-19 16:24:29+00:00	bigfanboi		"after watching eternals here is my conclusion i think the flash will solo eternals 😈

#Eternals vs #TheFlash"	e	x
838	1.46173e+18	2021-11-19 16:24:14+00:00	Bo	Tucson, AZ	For a movie that got such bad reviews Eternals was not a bad movie at all! Really enjoyed it #Eternals	r	p
839	1.46173e+18	2021-11-19 16:18:07+00:00	Gemma Chan Fan ❤️		"My idol ❤️❤️❤️❤️

 #GemmaChan #Eternals  #EternalsSersi #Sersi  #Marvel "	c	p
840	1.46173e+18	2021-11-19 16:15:36+00:00	MickeyBlog.com	Orlando, FL	‘Eternals’ Reaches $300 Million at the Box Office! 	m	p
841	1.46173e+18	2021-11-19 16:13:50+00:00	ajak's spouse ( real !! )	madden nation&& medici ambassador ╱ demi's guardian ;; jan's tea mate ;; rho's gifs stan. 	"#Eternals spoilers

yo i'll cry when ajak remembers ikaris k-worded her okay bye"	e	p
842	1.46173e+18	2021-11-19 16:09:42+00:00	Nate Olshan	Lakewood, CO	"#MoonKnight: cooler than any MCU hero yet

#Eternals: more powerful than any MCU hero yet

#Blade: cooler than any MCU hero yet

#ShangChi: nice fresh change from past heroes

#FantasticFour: enough said lol

If you’re nervous about the #MCU, gtfo lol "	e	p
843	1.46173e+18	2021-11-19 16:07:39+00:00	Sheldon		Who did it better? #MarvelStudios #Eternals 	o	n
844	1.46173e+18	2021-11-19 16:05:27+00:00	Tommy Mcginnes85	Gotham City	"It‘s Friday Night and I feel allright! 
Kinotime! #Eternals #LastNightInSoho "	o	n
845	1.46173e+18	2021-11-19 16:04:38+00:00	Isaac ⊗	In Glamourous California 	Going to see #Eternals again today. Really excited. 	o	p
846	1.46173e+18	2021-11-19 16:01:45+00:00	Brandon Haworth		Can we talk about how bone chilling it was to see Tiamut rising in #Eternals 😰	e	x
847	1.46173e+18	2021-11-19 15:59:56+00:00	kana		Nonton #Eternals !!!!!!!!!!	e	n
848	1.46173e+18	2021-11-19 15:59:21+00:00	Bhim Bhalla		"Waiting for the interval to end in the cinema

#Eternals"	o	x
849	1.46173e+18	2021-11-19 15:59:10+00:00	Ale 💜	Somewhere 	"CHLOE DROP BARRY’S STUNTS FOOTAGE

WE NEED TO SEE THAT FOOTAGE 

#Eternals #Druig"	e	x
850	1.46173e+18	2021-11-19 15:56:52+00:00	$aty∆m ♪	From Earth	This is beautiful, want to see both of them in future films. 😍💖💖 #Makkari #Druig #Eternals 	a	p
851	1.46172e+18	2021-11-19 15:53:52+00:00	Headless Torso	State of Mind	“#Eternals jelek, kembalikan dua jam gue!” Thats what a dumbass would say. Go check it out if you havent! Beside some rough cuts (no thanks to LSF) its a great movie!	p	p
852	1.46172e+18	2021-11-19 15:52:40+00:00	Swift Olsen		I WANNA WATCH #Eternals ON IMAX SO BAD	o	p
853	1.46172e+18	2021-11-19 15:50:38+00:00	𝙅𝙖𝙯𝙯𝙮 狼	Ohio, USA	Had to draw them because they’re adorable &amp; make me happeh ;-; #Eternals #Druig #Makkari #procreate 	e	p
854	1.46172e+18	2021-11-19 15:50:12+00:00	Cole Hughes		The parallels between these two posers! 🥰 #BlackWidow #Thena #Eternals 	e	p
855	1.46172e+18	2021-11-19 15:49:59+00:00	Linsay Rousseau (She/Her)	Los Angeles, CA	"Eternal just released into theaters recently &amp; @GenevieveNylen &amp; I have a lot to say about it. Take a listen to today's episode of @TheRollOutGeek &amp; hear all about it at Noon PST.

#Eternals #Marvel #MCU

"	r	n
856	1.46172e+18	2021-11-19 15:45:44+00:00	drukkari supremacy		#LaurenRidloff and #BarryKeoghan on #ChloeZhao's attention to little details about #Druig (bangs and leather jacket) | #Eternals 	a	p
857	1.46172e+18	2021-11-19 15:41:18+00:00	Mary	Francia	"#Eternals is Big Movie. My favorit 
#Marvel #UCM"	r	p
858	1.46172e+18	2021-11-19 15:36:52+00:00	IssueHigh	Love Affair Out Now ! ❤️ 	Heard Assternals isn’t any good ? #Eternals	o	n
859	1.46172e+18	2021-11-19 15:35:39+00:00	Suresh Rajan	Kerala, India	@Harry_Styles for Eros, Thanos’ brother! I’ll take that 🤩 #Marvel #Eternals	h	p
860	1.46172e+18	2021-11-19 15:34:25+00:00	𝐀𝐥𝐞𝐱		Loved the visuals. #Eternals 	a	p
861	1.46172e+18	2021-11-19 15:30:33+00:00	KABALYERO 🇵🇭🎮🕹️🚀🖖	Tweeting From Home!	"Just watched

#GhostbustersAfterlife it was better than the last one.

#ShangChi it was okay

and #Eternals it was boring

LOL!"	p	x
862	1.46172e+18	2021-11-19 15:28:15+00:00	Movie Matrix Podcast	Arkansas, USA	Who would’ve imagined we would be getting 4 #MCU movies in the same year? #Eternals  is their latest entry, &amp; as per usual, we have some opinions. Listen to our full review of the film right here! 👉🏼 	r	n
863	1.46172e+18	2021-11-19 15:24:28+00:00	Pam⁷ ✨ Yours 🐹	Jimin’s pocket	All special effects used in the right amount and with so much finesse in this details! Specially Thena’s weaponry 🤩🤩🤩 #Eternals 	a	p
864	1.46172e+18	2021-11-19 15:23:19+00:00	Sports Hub	United States	"Watch Eternals Full Movie Free HD Streaming | Where To Watch Online Free

Link Free Here: @eternalsfreehd

#Eternals  #MarvelStudios "	o	n
865	1.46172e+18	2021-11-19 15:23:02+00:00	Cami - NWH era 🕸🕷	DC and hopefully one day LA!	"What movie should I see this weekend?

#movie #weekend #movienight #GhostbustersAfterlife #kingrichard #DUNE #Eternals"	o	n
866	1.46171e+18	2021-11-19 15:12:08+00:00	Laxmi Rajan 🐅 | துர்கா |	Singapore	Movie with my 2 fav men🤍 #Eternals	c	p
867	1.46171e+18	2021-11-19 15:08:08+00:00	🍗Felicia Skye🔞	The PNW	"So, did anyone else get the impression that, in #Eternals Thena and Gilgamesh had an ace relationship? Like, their love was romantic with nothing sexual to it?

Or am I seeing something not there?"	e	n
868	1.46171e+18	2021-11-19 15:07:29+00:00	spooky vanessa 🎃🦇	"""a bit of both"" - loki 🏳️‍🌈"	"#eternals spoilers
.
.
.
.
.
🥵🥵 "	p	n
869	1.46171e+18	2021-11-19 15:05:47+00:00	Jay Thomas		I’m not sure when this weekend I’ll have time to finally check out the new #CowboyBebop, but given how much I ended up liking #Eternals when it got this score, I can only assume I’m probably going to love it. 	r	p
870	1.46171e+18	2021-11-19 15:05:21+00:00	nerea🦋		my new morally questionable fav man😍 #Druig #Eternals 	e	p
871	1.46171e+18	2021-11-19 15:00:24+00:00	LEGO	Billund, Denmark	"We’ve been waiting for them, and they’re finally here! 🔥🔥🔥 

#Eternals #Marvel #LEGO "	e	p
872	1.46171e+18	2021-11-19 14:43:31+00:00	Searching...		"lmao this is so true for #thena 🤣

#Eternals "	e	p
873	1.46171e+18	2021-11-19 14:37:56+00:00	ㅂ	Yeaji's embrace	#TheEternals #Eternals my goddess of war is so fcking ethereal	e	p
874	1.4617e+18	2021-11-19 14:33:42+00:00	Margaux Flores	Tokyo, Japan	"Oh my God, I’m still reeling from all the Gemma Chan content in the #Eternals. 

I felt so blessed, the theater felt like Church after the credits were done."	c	p
875	1.4617e+18	2021-11-19 14:31:03+00:00	вαвυ	Bed..	Watching #Eternals	o	n
876	1.4617e+18	2021-11-19 14:30:08+00:00	Bleeding Fool		"The critical thrashing and the poor box office for Marvel's #Eternals is bad enough, but @AviGreen1 highlights one more aspect of the film's depictions that he says comes off as more of an insult, than a fitting tribute, to the memory of Jack Kirby.
 "	m	x
878	1.4617e+18	2021-11-19 14:29:25+00:00	Ben Rolph / TheDCTVshow	London, England	Seeing #Eternals again tonight, looking forward to it :) 	o	p
879	1.4617e+18	2021-11-19 14:27:10+00:00	Z. Gates	Selangor, Malaysia	he's in #Eternals . pretty sure he gets to keep his role in the americanized train to busan remake 	c	n
880	1.4617e+18	2021-11-19 14:20:44+00:00	fancams		bts  tom holland  zendaya #Eternals                   #zendaya                   #spidermannowayhome    #SpiderManNoWayHomeleak spiderman no way home leak 	o	n
881	1.4617e+18	2021-11-19 14:19:43+00:00	🕷🕸	Abu Dhabi 🇦🇪	Its not worth it, the characters superpowers are all stolen from DC Comics, Marvel just ran out of ideas after Stan Lee. #Eternals	e	x
882	1.4617e+18	2021-11-19 14:17:37+00:00	Alfonso Espina	Yongin, South Korea	#Eternals : Some food for thought... This THREAD: 	r	n
883	1.4617e+18	2021-11-19 14:16:40+00:00	Sarah | BLM	She/Her	Druig’s the best Eternal. I love that man. #Eternals #Druig	e	p
884	1.4617e+18	2021-11-19 14:09:59+00:00	🏳️‍🌈Entertainment Talk #BLM	London, England	"#Eternals is one of the #MCU’s best films, with an interesting backstory that make the characters different to other usual #Marvel characters, the #film #movie is also a massive win for more #diverse storytelling

 "	p	p
885	1.4617e+18	2021-11-19 14:09:52+00:00	Samson Adebayo ( Mandem)	Where i am	Painting of sprite from marvels #eternals 	e	n
886	1.4617e+18	2021-11-19 14:04:06+00:00	MazzLo	Ireland	Don lee #EternalsGilgamesh from #Eternals is my new crush that man is fucking sexy.	c	p
887	1.4617e+18	2021-11-19 14:02:39+00:00	Goodbye Kansas Studios	Stockholm, Sweden	We're immensely proud to have worked together with award-winning director Chloé Zhao on Marvel's new blockbuster #Eternals ✨ 	a	p
888	1.4617e+18	2021-11-19 14:01:46+00:00	STYLE Canada	Canada	"It’s November and while many of us have already gotten into the holiday spirit (we don’t blame you!) there are still loads of ‘non-holiday’ related movie releases that you just can’t miss.

Link in bio for the full list.

#Style #StyleCA #WhatWeAreWatching #Eternals #Movies "	o	p
889	1.4617e+18	2021-11-19 14:01:35+00:00	Pinnacle ENT Associates	Philadelphia area	“The Eternals” will portray hearing loss as a superhero power in the next Marvel movie! #hearingloss #marvel #eternals #mcu #deaf 	e	n
890	1.4617e+18	2021-11-19 14:01:25+00:00	The Rich Life		"The Millionaire Lifestyle of Richard Madden 
.
.
👉Watch the Full Video: "	c	n
891	1.4617e+18	2021-11-19 14:00:23+00:00	Amagansett Chamber	Amagansett, NY	Friday at the movies --&gt; 	o	n
892	1.46169e+18	2021-11-19 13:54:35+00:00	Baz_afridi_78677	Hyderabad, India	Out for a movie... @TheEternals #Eternals 	o	n
893	1.46169e+18	2021-11-19 13:52:38+00:00	Chris Gore	Pasadena, CA	@TheSciBabe Yes. #Eternals would have been better as a Disney plus series taking it’s time to get to know all those characters.	p	x
894	1.46169e+18	2021-11-19 13:52:08+00:00	Zerapah Minum Teh Kotak 🦒🍵		"Here we go
#Eternals "	o	p
895	1.46169e+18	2021-11-19 13:48:07+00:00	brockportstrandtheater		Now showing here at the locally owned and operated Brockport Strand Theater are #GhostbustersAfterlife, #CliffordTheBigRedDog and #Eternals.  Please visit 	o	n
896	1.46169e+18	2021-11-19 13:47:10+00:00	School of Movies ✊🏾🏳️‍🌈🏳️‍⚧️🇪🇺	Lincolnshire	"This week we're talking about #Eternals Both the ups and the downs, because this one is just not resonating with either critics or massive audiences. We found a LOT to like in there, and we suspect this one will be a grower.
"	r	p
897	1.46169e+18	2021-11-19 13:43:47+00:00	Geneseo Theaters	4180 Lakeville Rd, Geneseo, NY	Our 2 newest movies now showing here at The Geneseo Theaters are #GhostbustersAfterlife and #KingRichard.  Also showing are #CliffordTheBigRedDog, #Eternals &amp; #NoTimeToDie.  Please visit 	r	n
898	1.46169e+18	2021-11-19 13:43:29+00:00	Lucas		#Eternals was sick	r	p
899	1.46169e+18	2021-11-19 13:42:52+00:00	Parker’s Celebrating Ikaris’s Bday!!	They/Them • 22	#Eternals but Ikaris is the weird millennial who doesn’t know how to use social media 	e	n
900	1.46169e+18	2021-11-19 13:39:27+00:00	komal bhoyar	India	"Nice project
@DreamSwapNews @ChineseBtc @yield_bsc @PiCoreTeam @CryptoMoonBsc @yield_bsc #Bitcoin #Eternals #Ethereum #lockdown"	o	p
901	1.46169e+18	2021-11-19 13:38:53+00:00	Shashi The Tiger in Green Jungle 🐅🐯🔥		Arharia! Ever my brother, ever a King. 👑🐅 #Tiger #TigerKing #Eternals 	e	p
902	1.46169e+18	2021-11-19 13:35:25+00:00	Canandaigua Theater	3189 County Road 10	Our 2 newest movies now showing here at The Canandaigua Theaters are #GhostbustersAfterlife and #KingRichard.  Also showing are #CliffordTheBigRedDogMovie, #Eternals, #FrenchDispatch, #Antlers, #Dune, #RonsGoneWrong, #NoTimeToDie, #VenomLetThereBeCarnage. 	r	n
903	1.46169e+18	2021-11-19 13:34:33+00:00	Auburn Movieplex 10	360 Grant Ave, Auburn, NY	Our 2 newest movies now showing here at The Auburn Movieplex are #GhostbustersAfterlife and #KingRichard.  Also showing are #CliffordTheBigRedDogMovie, #Eternals, #FrenchDispatch, #Antlers, #Dune, #RonsGoneWrong, #NoTimeToDie, #VenomLetThereBeCarnage. 	r	n
904	1.46169e+18	2021-11-19 13:33:22+00:00	Muhammad Bilal		"I’m sorry but the fighting choreography in this movie is the best than all of MCU fights ever did. Not only it’s good, but the martial arts in it, it’s beautiful.
#SpiderManNoWayHome #shangchi #Eternals #BlackWidow "	a	p
905	1.46169e+18	2021-11-19 13:32:23+00:00	Disha	Chennai, India	"Ik I’m super late BUTTTTT OMG ETERNALS!!??!??????!!!!? 
Pls What a fucking movie ?!???ANDDDD BRO THE POST CREDIT SCENE!??!?????!!! THE CHARACTERS!!?!  I’m screaming !!!!!
I don’t think I can shut up about this bye #Eternals"	p	x
